from_country_iso3,to_country_iso3,vessel_class,year,emissions_co2_mt,n_unique_trips
ABW,ESP,passenger,2021,2063.96063,1
ABW,ESP,seismic_vessel,2023,563.272635,1
ABW,ESP,tanker.chemical,2019,3142.1321,3
ABW,ESP,tanker.liquefied_gas,2021,738.018049,1
ABW,ESP,tanker.oil,2019,4362.15819,3
ABW,ESP,tanker.oil,2020,2557.26909,2
ABW,ESP,tanker.oil,2023,1101.46555,1
ABW,ESP,tug,2018,301.507286,1
ABW,FIN,cargo.general,2025,1504.33873,1
ABW,FJI,passenger,2017,186.72972,1
ABW,FRA,cargo.bulk_carrier,2020,738.115908,1
ABW,GAB,tanker.oil,2019,2579.13607,1
ABW,GBR,cargo.container,2018,2151.30235,1
ABW,GBR,cargo.general,2017,735.784135,1
ABW,GBR,cargo.general,2025,876.669013,1
ABW,GBR,passenger,2021,36.8788301,1
ABW,GBR,passenger,2022,69.8492633,1
ABW,GBR,tanker.oil,2017,1153.29806,1
ABW,GBR,tanker.oil,2018,1868.98611,1
ABW,GHA,cargo.bulk_carrier,2024,21.0575392,1
ABW,GHA,other_not_fishing,2018,1227.05411,1
ABW,GHA,tanker.oil,2019,2420.93802,1
ABW,GIB,cargo.bulk_carrier,2018,2523.87767,2
ABW,GIB,cargo.bulk_carrier,2019,1942.27291,2
ABW,GIB,cargo.bulk_carrier,2020,2183.49376,2
ABW,GIB,passenger,2021,2878.79426,1
ABW,GIB,tanker.chemical,2020,732.803938,1
ABW,GIB,tanker.liquefied_gas,2017,1369.47484,1
ABW,GIB,tanker.liquefied_gas,2020,494.995995,1
ABW,GIB,tanker.oil,2017,1155.33293,1
ABW,GIB,tanker.oil,2019,3005.64521,2
ABW,GIB,tanker.oil,2020,4349.68433,3
ABW,GLP,dredge_non_fishing,2018,61.7014466,1
ABW,GLP,passenger,2018,253.119945,1
ABW,GLP,passenger,2024,0.652986056,1
ABW,GLP,passenger,2025,453.206245,4
ABW,GLP,tanker.chemical,2018,55.0098606,1
ABW,GNB,cargo.general,2024,309.965128,1
ABW,GRC,cargo.bulk_carrier,2019,471.680225,1
ABW,GRC,passenger,2018,6.54478162,1
ABW,GRC,tanker.oil,2018,1534.22674,1
ABW,GRD,passenger,2018,348.737619,2
ABW,GRD,passenger,2020,35.2893415,2
ABW,GRD,passenger,2022,4.4426718,1
ABW,GRD,passenger,2023,410.321804,2
ABW,GRD,passenger,2024,1127.08743,3
ABW,GRD,passenger,2025,1094.89398,5
ABW,GTM,cargo.container,2017,818.72905,2
ABW,GTM,cargo.container,2018,2259.89846,6
ABW,GTM,container_reefer,2018,397.573024,1
ABW,GTM,tanker.oil,2019,501.228879,1
ABW,GUY,cargo.bulk_carrier,2018,197.343328,1
ABW,GUY,cargo.container,2022,240.492082,1
ABW,GUY,cargo.general,2018,180.936354,2
ABW,GUY,cargo.general,2022,187.766749,2
ABW,GUY,cargo.general,2023,20.8427757,1
ABW,GUY,cargo.general,2025,94.5487814,1
ABW,GUY,tanker.chemical,2023,105.687119,1
ABW,HND,cargo.bulk_carrier,2017,177.638964,1
ABW,HND,cargo.bulk_carrier,2019,237.094642,1
ABW,HND,cargo.general,2017,293.521755,1
ABW,HND,passenger,2018,0.094787625,1
ABW,HND,passenger,2022,28.2521093,1
ABW,HND,tanker.chemical,2019,109.593754,1
ABW,HND,tanker.chemical,2021,176.413571,1
ABW,HND,tanker.chemical,2022,185.333984,1
ABW,HND,tanker.liquefied_gas,2018,148.117367,1
ABW,HND,tanker.liquefied_gas,2025,11.5365409,1
ABW,HND,tanker.oil,2025,156.944847,1
ABW,HTI,cargo.container,2017,1421.03443,16
ABW,HTI,cargo.container,2021,93.7257922,1
ABW,HTI,cargo.general,2018,228.850701,2
ABW,HTI,cargo.general,2020,34.7941908,1
ABW,HTI,cargo.general,2021,173.227377,4
ABW,IDN,passenger,2023,1.9322864,1
ABW,IDN,tanker.oil,2017,3378.74317,1
ABW,IDN,tanker.oil,2020,4875.46949,1
ABW,IND,tanker.oil,2020,8460.30074,2
ABW,IND,tanker.oil,2022,128.585054,1
ABW,JAM,cargo.bulk_carrier,2017,112.540207,1
ABW,JAM,cargo.bulk_carrier,2018,1077.48054,9
ABW,JAM,cargo.bulk_carrier,2020,36.4131792,1
ABW,JAM,cargo.container,2017,1040.88218,12
ABW,JAM,cargo.container,2018,2470.35683,20
ABW,JAM,cargo.container,2019,795.268948,8
ABW,JAM,cargo.container,2020,5621.28855,37
ABW,JAM,cargo.container,2021,509.103564,4
ABW,JAM,cargo.container,2022,149.319999,1
ABW,JAM,cargo.container,2023,537.187227,4
ABW,JAM,cargo.container,2024,239.796295,2
ABW,JAM,cargo.container,2025,135.717137,1
ABW,JAM,cargo.general,2017,1276.36553,18
ABW,JAM,cargo.general,2018,1109.19983,16
ABW,JAM,cargo.general,2019,892.590203,11
ABW,JAM,cargo.general,2020,62.3030571,1
ABW,JAM,cargo.general,2021,36.8570743,1
ABW,JAM,cargo.general,2022,97.4588949,2
ABW,JAM,cargo.general,2024,87.9471624,2
ABW,JAM,dredge_non_fishing,2023,68.9711373,1
ABW,JAM,passenger,2017,923.157059,5
ABW,JAM,passenger,2018,1003.6855,5
ABW,JAM,passenger,2019,492.917358,11
ABW,JAM,passenger,2020,0.17439115,2
ABW,JAM,passenger,2022,235.162213,9
ABW,JAM,passenger,2023,757.49384,4
ABW,JAM,passenger,2024,482.672867,6
ABW,JAM,passenger,2025,601.555607,9
ABW,JAM,seismic_vessel,2019,82.8321143,1
ABW,JAM,tanker.chemical,2017,429.200576,3
ABW,JAM,tanker.chemical,2018,297.85384,3
ABW,JAM,tanker.chemical,2019,107.763084,1
ABW,JAM,tanker.chemical,2023,100.914213,1
ABW,JAM,tanker.chemical,2024,536.602114,3
ABW,JAM,tanker.chemical,2025,452.669181,3
ABW,JAM,tanker.liquefied_gas,2017,373.714991,2
ABW,JAM,tanker.liquefied_gas,2019,76.7042466,1
ABW,JAM,tanker.liquefied_gas,2022,217.363263,2
ABW,JAM,tanker.liquefied_gas,2023,94.2376802,1
ABW,JAM,tanker.oil,2017,304.421622,1
ABW,JAM,tanker.oil,2018,547.615784,3
ABW,JAM,tanker.oil,2019,171.631229,1
ABW,JAM,tanker.oil,2020,460.844886,3
ABW,JAM,tanker.oil,2023,235.942304,1
ABW,JAM,tanker.oil,2025,380.445432,2
ABW,JAM,tug,2020,153.833466,1
ABW,JAM,tug,2023,299.801506,1
ABW,KNA,cargo.general,2021,87.1266423,1
ABW,KNA,passenger,2017,3267.24048,8
ABW,KNA,passenger,2018,3739.87608,10
ABW,KNA,passenger,2019,2472.44056,7
ABW,KNA,passenger,2022,0.283244388,1
ABW,KNA,passenger,2025,482.533501,1
ABW,KNA,tanker.oil,2022,62.6969429,1
ABW,KOR,cargo.bulk_carrier,2017,5056.67145,1
ABW,KOR,cargo.bulk_carrier,2018,4173.66208,1
ABW,KOR,tanker.oil,2020,32046.8642,3
ABW,KOR,tanker.oil,2021,26143.0861,3
ABW,LBY,tanker.oil,2020,2555.76722,1
ABW,LCA,cargo.general,2017,42.5089762,1
ABW,LCA,cargo.general,2021,61.8298163,2
ABW,LCA,cargo.general,2024,22.5653549,1
ABW,LCA,passenger,2021,594.022471,1
ABW,LCA,passenger,2022,348.846396,1
ABW,LCA,passenger,2023,430.523918,1
ABW,LCA,passenger,2024,344.790151,2
ABW,LCA,passenger,2025,232.747403,1
ABW,LCA,tanker.chemical,2021,122.766606,1
ABW,LCA,tanker.oil,2017,805.172738,4
ABW,LCA,tanker.oil,2018,447.090237,3
ABW,LCA,tanker.oil,2020,206.790323,1
ABW,LCA,tanker.oil,2025,34.3302456,1
ABW,MAF,passenger,2018,8.38168499,1
ABW,MAF,passenger,2020,22.6534414,4
ABW,MAF,passenger,2022,3.47168472,1
ABW,MAF,passenger,2023,34.7293012,4
ABW,MAF,passenger,2024,10.7084137,4
ABW,MAF,passenger,2025,49.7750797,5
ABW,MAF,tug,2021,35.8749019,1
ABW,MAR,tanker.liquefied_gas,2017,868.13026,1
ABW,MEX,cargo.bulk_carrier,2021,370.53484,1
ABW,MEX,cargo.bulk_carrier,2023,396.765803,1
ABW,MEX,cargo.container,2019,83.0782266,1
ABW,MEX,cargo.general,2017,374.506702,1
ABW,MEX,cargo.general,2019,175.631766,1
ABW,MEX,cargo.ro_ro,2019,615.107763,1
ABW,MEX,passenger,2017,0.00891803846,1
ABW,MEX,passenger,2022,977.849715,1
ABW,MEX,passenger,2023,882.10703,1
ABW,MEX,passenger,2024,3.12899816,1
ABW,MEX,passenger,2025,846.063675,1
ABW,MEX,tanker.chemical,2023,558.098653,1
ABW,MEX,tanker.liquefied_gas,2018,270.65909,1
ABW,MEX,tanker.oil,2018,692.696327,1
ABW,MEX,tanker.oil,2019,3986.06963,5
ABW,MEX,tanker.oil,2020,6297.96279,4
ABW,MEX,tanker.oil,2021,1992.07099,1
ABW,MEX,tanker.oil,2022,553.503502,1
ABW,MEX,tanker.oil,2023,756.555072,1
ABW,MLT,cargo.container,2023,1568.76337,1
ABW,MLT,tanker.oil,2024,1575.94331,1
ABW,MTQ,passenger,2018,70.6012947,2
ABW,MTQ,passenger,2019,292.426751,1
ABW,MTQ,passenger,2020,10.6195147,3
ABW,MTQ,passenger,2021,7.8777867,2
ABW,MTQ,passenger,2022,9.96372896,1
ABW,MTQ,passenger,2023,7.89855767,1
ABW,MTQ,passenger,2024,20.631736,3
ABW,MTQ,passenger,2025,364.367614,1
ABW,MTQ,patrol_vessel,2020,7.95089079,1
ABW,MTQ,patrol_vessel,2023,2.78869681,2
ABW,MTQ,tanker.chemical,2018,54.3315223,1
ABW,MUS,tanker.chemical,2021,2132.20358,1
ABW,MUS,tanker.oil,2017,2374.12008,1
ABW,MUS,tanker.oil,2018,7587.2196,2
ABW,MUS,tanker.oil,2019,4024.67723,1
ABW,MUS,tanker.oil,2021,2992.58389,1
ABW,MYS,cargo.bulk_carrier,2021,3522.18877,1
ABW,MYS,tanker.liquefied_gas,2024,9636.38139,1
ABW,MYS,tanker.oil,2017,28582.7816,6
ABW,MYS,tanker.oil,2018,12537.0247,2
ABW,MYS,tanker.oil,2019,8087.01747,2
ABW,MYS,tanker.oil,2024,4396.2189,1
ABW,NGA,tanker.oil,2018,1992.64084,1
ABW,NGA,tanker.oil,2019,972.512981,1
ABW,NIC,cargo.general,2021,49.0171456,1
ABW,NLD,cargo.bulk_carrier,2025,1706.12317,1
ABW,NLD,cargo.container,2018,1407.05536,1
ABW,NLD,cargo.general,2017,862.02487,1
ABW,NLD,cargo.general,2021,1507.36485,2
ABW,NLD,cargo.general,2022,1406.02409,2
ABW,NLD,cargo.general,2023,1400.99013,2
ABW,NLD,passenger,2017,2.11863814,3
ABW,NLD,passenger,2019,0.973057114,1
ABW,NLD,passenger,2021,175.788546,1
ABW,NLD,passenger,2024,0.370659175,2
ABW,NLD,patrol_vessel,2017,574.74809,1
ABW,NLD,tanker.chemical,2019,1732.61784,2
ABW,NLD,tanker.chemical,2020,1317.99551,2
ABW,NLD,tanker.oil,2018,1370.9717,1
ABW,NLD,tug,2021,26.3225503,1
ABW,NZL,passenger,2018,0.0604010767,1
ABW,NZL,passenger,2020,1357.14392,2
ABW,PAN,cargo.bulk_carrier,2017,118.78399,1
ABW,PAN,cargo.bulk_carrier,2022,32.397954,1
ABW,PAN,cargo.bulk_carrier,2025,261.370976,2
ABW,PAN,cargo.container,2017,70.3575533,1
ABW,PAN,cargo.container,2018,159.370968,1
ABW,PAN,cargo.container,2019,137.96031,1
ABW,PAN,cargo.general,2017,408.773474,4
ABW,PAN,cargo.general,2018,669.583021,8
ABW,PAN,cargo.general,2020,33.798931,1
ABW,PAN,cargo.general,2021,42.4068449,2
ABW,PAN,cargo.general,2023,101.3544,3
ABW,PAN,cargo.general,2024,182.01588,2
ABW,PAN,cargo.refrigerated,2017,2230.26772,11
ABW,PAN,cargo.ro_ro,2017,6116.06345,32
ABW,PAN,cargo.ro_ro,2018,251.680641,1
ABW,PAN,cargo.ro_ro,2023,9.00223495,1
ABW,PAN,container_reefer,2017,1187.64861,5
ABW,PAN,container_reefer,2019,214.164533,1
ABW,PAN,container_reefer,2020,414.204802,2
ABW,PAN,container_reefer,2021,782.398105,4
ABW,PAN,container_reefer,2022,187.973918,1
ABW,PAN,passenger,2017,6614.83782,37
ABW,PAN,passenger,2018,13183.1999,64
ABW,PAN,passenger,2019,16122.666,76
ABW,PAN,passenger,2020,4432.36672,25
ABW,PAN,passenger,2021,968.862396,17
ABW,PAN,passenger,2022,2235.77851,36
ABW,PAN,passenger,2023,4196.58954,42
ABW,PAN,passenger,2024,7397.59677,56
ABW,PAN,passenger,2025,7693.53127,59
ABW,PAN,patrol_vessel,2017,5.77546678,1
ABW,PAN,patrol_vessel,2018,10.87125,2
ABW,PAN,patrol_vessel,2023,2.22976401,1
ABW,PAN,seismic_vessel,2024,32.6242736,1
ABW,PAN,tanker.chemical,2019,725.986464,5
ABW,PAN,tanker.chemical,2020,1719.53493,10
ABW,PAN,tanker.chemical,2021,273.998791,2
ABW,PAN,tanker.chemical,2025,228.906194,2
ABW,PAN,tanker.liquefied_gas,2017,2921.83728,11
ABW,PAN,tanker.liquefied_gas,2018,208.981542,1
ABW,PAN,tanker.liquefied_gas,2021,1947.29037,6
ABW,PAN,tanker.oil,2017,1432.50385,6
ABW,PAN,tanker.oil,2018,5884.03394,6
ABW,PAN,tanker.oil,2019,1696.14871,4
ABW,PAN,tanker.oil,2020,436.837671,2
ABW,PAN,tanker.oil,2021,152.437749,1
ABW,PAN,tanker.oil,2022,727.454706,4
ABW,PAN,tanker.oil,2023,1535.5191,1
ABW,PAN,tanker.oil,2024,158.600102,1
ABW,PAN,tug,2017,90.4196547,1
ABW,PAN,tug,2021,32.6786565,1
ABW,PAN,tug,2024,0.0272819077,1
ABW,PRI,cargo.general,2022,53.0711444,1
ABW,PRI,cargo.general,2025,20.2293214,1
ABW,PRI,cargo.ro_ro,2018,162.438018,1
ABW,PRI,cargo.ro_ro,2019,188.06691,1
ABW,PRI,cargo.ro_ro,2020,178.871149,1
ABW,PRI,passenger,2017,2643.61523,8
ABW,PRI,passenger,2018,4043.49114,9
ABW,PRI,passenger,2019,874.805556,4
ABW,PRI,passenger,2020,2.3030162,1
ABW,PRI,passenger,2021,1588.29754,7
ABW,PRI,passenger,2022,475.481919,8
ABW,PRI,passenger,2023,1252.72992,6
ABW,PRI,passenger,2024,311.88826,12
ABW,PRI,passenger,2025,1214.3527,9
ABW,PRI,patrol_vessel,2019,14.4066008,1
ABW,PRI,patrol_vessel,2021,51.6400743,2
ABW,PRI,patrol_vessel,2023,26.0098281,2
ABW,PRI,patrol_vessel,2025,6.55695013,1
ABW,PRI,seismic_vessel,2025,36.7244876,1
ABW,PRI,tanker.chemical,2017,331.035226,2
ABW,PRI,tanker.chemical,2019,90.018275,2
ABW,PRI,tanker.chemical,2020,56.1112994,1
ABW,PRI,tanker.liquefied_gas,2018,208.709717,1
ABW,PRI,tanker.liquefied_gas,2020,147.503793,1
ABW,PRI,tanker.liquefied_gas,2024,47.3909635,1
ABW,PRI,tanker.oil,2017,399.894814,2
ABW,PRI,tanker.oil,2025,182.143878,1
ABW,PRI,tug,2017,33.8825899,2
ABW,PRI,tug,2018,31.7427978,2
ABW,PRI,tug,2019,15.3508161,1
ABW,PRI,tug,2020,14.78718,1
ABW,PRI,tug,2021,15.1396504,1
ABW,PRT,passenger,2019,112.011875,1
ABW,PRT,passenger,2020,40.5148297,2
ABW,PRT,passenger,2021,34.5208467,2
ABW,PYF,passenger,2017,287.870448,5
ABW,PYF,passenger,2023,22.160411,1
ABW,PYF,passenger,2025,36.4005225,1
ABW,RUS,tanker.oil,2019,2.2411743,1
ABW,RUS,tanker.oil,2023,1577.04634,1
ABW,SGP,cargo.bulk_carrier,2018,2328.56728,1
ABW,SGP,cargo.bulk_carrier,2024,2095.73302,1
ABW,SGP,tanker.oil,2017,18850.8678,3
ABW,SGP,tanker.oil,2018,68559.1828,12
ABW,SGP,tanker.oil,2019,20456.39,3
ABW,SGP,tanker.oil,2020,13372.375,2
ABW,SGP,tanker.oil,2021,2123.92578,1
ABW,SGP,tanker.oil,2022,6848.33215,1
ABW,SGP,tanker.oil,2023,12812.7383,2
ABW,SGP,tanker.oil,2025,7546.12391,1
ABW,SUR,patrol_vessel,2023,44.762269,1
ABW,SUR,tanker.liquefied_gas,2025,102.440407,1
ABW,SWE,tanker.oil,2019,1567.33179,1
ABW,SXM,cargo.bulk_carrier,2017,4.90446613,1
ABW,SXM,cargo.bulk_carrier,2019,206.609249,3
ABW,SXM,cargo.bulk_carrier,2020,68.1913728,1
ABW,SXM,cargo.bulk_carrier,2021,67.8784981,1
ABW,SXM,cargo.bulk_carrier,2022,61.9182671,1
ABW,SXM,cargo.bulk_carrier,2023,185.179818,3
ABW,SXM,cargo.bulk_carrier,2024,64.8900089,1
ABW,SXM,cargo.general,2018,48.3287908,2
ABW,SXM,cargo.general,2019,43.575506,1
ABW,SXM,cargo.general,2020,50.3397589,2
ABW,SXM,cargo.general,2022,33.7937458,1
ABW,SXM,cargo.general,2023,163.549902,3
ABW,SXM,cargo.general,2024,79.3125709,2
ABW,SXM,passenger,2017,3119.85431,6
ABW,SXM,passenger,2018,4054.82973,9
ABW,SXM,passenger,2019,563.15862,2
ABW,SXM,passenger,2021,4422.62037,12
ABW,SXM,passenger,2022,1343.34974,7
ABW,SXM,passenger,2023,18.4120621,1
ABW,SXM,passenger,2024,5.6906414,3
ABW,SXM,patrol_vessel,2017,39.3999317,1
ABW,SXM,seismic_vessel,2018,39.8206698,1
ABW,SXM,tug,2021,62.7680476,1
ABW,TCA,passenger,2017,1245.01095,3
ABW,TCA,passenger,2018,0.435701726,1
ABW,TCA,passenger,2019,689.413535,1
ABW,TCA,passenger,2022,1159.22716,2
ABW,TCA,passenger,2025,671.973371,1
ABW,TGO,tanker.chemical,2019,619.868274,1
ABW,TGO,tanker.oil,2017,1688.44755,1
ABW,TGO,tanker.oil,2020,1110.77269,1
ABW,TGO,tanker.oil,2023,3895.97623,1
ABW,THA,tanker.oil,2025,6468.55221,1
ABW,TTO,cargo.bulk_carrier,2017,206.186554,3
ABW,TTO,cargo.bulk_carrier,2018,412.171361,5
ABW,TTO,cargo.bulk_carrier,2019,114.876804,1
ABW,TTO,cargo.bulk_carrier,2020,102.733567,2
ABW,TTO,cargo.bulk_carrier,2021,248.083619,3
ABW,TTO,cargo.bulk_carrier,2022,164.694486,2
ABW,TTO,cargo.bulk_carrier,2023,115.789709,1
ABW,TTO,cargo.bulk_carrier,2024,261.430963,3
ABW,TTO,cargo.container,2017,126.400805,1
ABW,TTO,cargo.container,2019,277.147744,1
ABW,TTO,cargo.container,2020,52.5179517,1
ABW,TTO,cargo.container,2022,128.794402,1
ABW,TTO,cargo.container,2024,162.238036,1
ABW,TTO,cargo.general,2017,35.7801242,2
ABW,TTO,cargo.general,2018,65.2411182,1
ABW,TTO,cargo.general,2021,190.040127,3
ABW,TTO,cargo.general,2022,245.967681,4
ABW,TTO,cargo.general,2023,239.73435,5
ABW,TTO,cargo.general,2024,103.90355,4
ABW,TTO,cargo.general,2025,110.876771,3
ABW,TTO,cargo.ro_ro,2017,100.790669,1
ABW,TTO,cargo.ro_ro,2018,162.116792,1
ABW,TTO,cargo.ro_ro,2019,145.821995,1
ABW,TTO,cargo.ro_ro,2021,339.688117,2
ABW,TTO,cargo.ro_ro,2022,157.321198,1
ABW,TTO,cargo.ro_ro,2025,267.141764,2
ABW,TTO,dredge_non_fishing,2021,145.727489,1
ABW,TTO,other_not_fishing,2017,1233.47102,2
ABW,TTO,other_not_fishing,2021,2257.56154,1
ABW,TTO,other_not_fishing,2022,1013.9436,1
ABW,TTO,other_not_fishing,2024,80.6349006,1
ABW,TTO,other_not_fishing,2025,908.301987,1
ABW,TTO,passenger,2017,603.450567,2
ABW,TTO,passenger,2019,363.843803,2
ABW,TTO,passenger,2022,442.599965,2
ABW,TTO,passenger,2023,1429.38884,4
ABW,TTO,passenger,2025,262.669369,1
ABW,TTO,seismic_vessel,2018,80.3657016,1
ABW,TTO,seismic_vessel,2025,59.9983981,1
ABW,TTO,supply_vessel,2017,206.755754,3
ABW,TTO,supply_vessel,2020,67.1867676,1
ABW,TTO,supply_vessel,2021,353.843688,5
ABW,TTO,supply_vessel,2022,64.1120717,2
ABW,TTO,supply_vessel,2024,58.4213246,1
ABW,TTO,tanker.chemical,2017,928.800394,5
ABW,TTO,tanker.chemical,2019,97.9904014,1
ABW,TTO,tanker.chemical,2021,182.92736,1
ABW,TTO,tanker.chemical,2022,37.2017895,1
ABW,TTO,tanker.chemical,2023,206.675152,2
ABW,TTO,tanker.chemical,2024,277.062123,2
ABW,TTO,tanker.chemical,2025,415.468941,4
ABW,TTO,tanker.liquefied_gas,2017,376.598839,4
ABW,TTO,tanker.liquefied_gas,2018,108.723969,2
ABW,TTO,tanker.liquefied_gas,2019,171.824176,2
ABW,TTO,tanker.liquefied_gas,2020,413.770274,3
ABW,TTO,tanker.oil,2017,1379.40642,7
ABW,TTO,tanker.oil,2018,1032.93853,3
ABW,TTO,tanker.oil,2019,106.206046,1
ABW,TTO,tanker.oil,2022,216.247583,2
ABW,TTO,tanker.oil,2023,723.360611,3
ABW,TTO,tanker.oil,2024,474.35805,1
ABW,TTO,tug,2018,43.1716976,1
ABW,TTO,tug,2022,36.0013238,1
ABW,TUN,tanker.liquefied_gas,2017,691.135596,1
ABW,TUN,tanker.liquefied_gas,2019,168.283516,1
ABW,TUR,tanker.oil,2017,1569.48632,1
ABW,TUR,tanker.oil,2023,2568.844,2
ABW,URY,tanker.liquefied_gas,2017,1701.81877,1
ABW,USA,cargo.bulk_carrier,2017,687.88351,2
ABW,USA,cargo.bulk_carrier,2018,405.228993,3
ABW,USA,cargo.bulk_carrier,2019,976.885868,3
ABW,USA,cargo.bulk_carrier,2020,632.139587,2
ABW,USA,cargo.bulk_carrier,2022,349.103616,1
ABW,USA,cargo.bulk_carrier,2024,380.095625,1
ABW,USA,cargo.container,2017,1420.61349,5
ABW,USA,cargo.container,2018,6148.89377,14
ABW,USA,cargo.container,2019,14948.4808,17
ABW,USA,cargo.container,2020,7472.75821,13
ABW,USA,cargo.container,2021,1947.13514,6
ABW,USA,cargo.container,2022,1067.05487,4
ABW,USA,cargo.container,2023,2174.97858,4
ABW,USA,cargo.container,2024,286.410521,1
ABW,USA,cargo.general,2017,60.5960609,1
ABW,USA,cargo.general,2018,522.18273,2
ABW,USA,cargo.general,2019,444.345094,2
ABW,USA,cargo.general,2020,485.163722,2
ABW,USA,cargo.general,2023,316.981342,1
ABW,USA,cargo.general,2024,64.1969072,1
ABW,USA,cargo.ro_ro,2017,917.808531,1
ABW,USA,cargo.ro_ro,2025,406.767419,1
ABW,USA,other_not_fishing,2018,2132.12992,2
ABW,USA,passenger,2017,45141.0756,40
ABW,USA,passenger,2018,38903.9663,34
ABW,USA,passenger,2019,16824.3421,15
ABW,USA,passenger,2020,7070.44541,11
ABW,USA,passenger,2021,5555.05926,6
ABW,USA,passenger,2022,54131.4989,41
ABW,USA,passenger,2023,27056.7912,22
ABW,USA,passenger,2024,28522.2732,25
ABW,USA,passenger,2025,39157.1755,36
ABW,USA,patrol_vessel,2017,97.0499715,2
ABW,USA,patrol_vessel,2018,21.9561198,2
ABW,USA,patrol_vessel,2023,2.29481504,1
ABW,USA,patrol_vessel,2025,731.273497,2
ABW,USA,seismic_vessel,2022,445.248587,2
ABW,USA,supply_vessel,2017,175.106462,1
ABW,USA,supply_vessel,2018,1684.76136,6
ABW,USA,supply_vessel,2021,352.352698,2
ABW,USA,tanker.chemical,2017,4591.82188,12
ABW,USA,tanker.chemical,2018,3454.86925,10
ABW,USA,tanker.chemical,2019,3075.93784,6
ABW,USA,tanker.chemical,2020,2897.62879,7
ABW,USA,tanker.chemical,2021,1670.73952,4
ABW,USA,tanker.chemical,2022,982.311547,2
ABW,USA,tanker.chemical,2023,6220.32347,10
ABW,USA,tanker.chemical,2024,9310.55961,17
ABW,USA,tanker.chemical,2025,9140.37968,14
ABW,USA,tanker.liquefied_gas,2017,11082.6789,19
ABW,USA,tanker.liquefied_gas,2018,1620.87133,3
ABW,USA,tanker.liquefied_gas,2019,1337.71698,4
ABW,USA,tanker.liquefied_gas,2020,1133.79742,3
ABW,USA,tanker.liquefied_gas,2021,6093.03826,8
ABW,USA,tanker.liquefied_gas,2022,1783.18965,1
ABW,USA,tanker.liquefied_gas,2023,311.135909,1
ABW,USA,tanker.liquefied_gas,2024,1134.27762,4
ABW,USA,tanker.liquefied_gas,2025,6324.13554,6
ABW,USA,tanker.oil,2017,33513.7036,48
ABW,USA,tanker.oil,2018,26062.3468,45
ABW,USA,tanker.oil,2019,13605.0652,18
ABW,USA,tanker.oil,2020,6343.32299,8
ABW,USA,tanker.oil,2021,2743.6408,4
ABW,USA,tanker.oil,2022,1410.72041,3
ABW,USA,tanker.oil,2023,13636.3576,22
ABW,USA,tanker.oil,2024,22698.3346,36
ABW,USA,tanker.oil,2025,7252.68952,11
ABW,VCT,passenger,2018,70.60292,1
ABW,VCT,passenger,2021,247.530909,1
ABW,VCT,passenger,2022,675.362351,2
ABW,VCT,passenger,2024,10.5279618,1
ABW,VCT,passenger,2025,947.769016,3
ABW,VCT,patrol_vessel,2019,45.8437842,1
ABW,VEN,cargo.bulk_carrier,2017,398.843386,12
ABW,VEN,cargo.bulk_carrier,2018,2077.56619,18
ABW,VEN,cargo.bulk_carrier,2019,370.865735,9
ABW,VEN,cargo.bulk_carrier,2021,5.93912986,1
ABW,VEN,cargo.bulk_carrier,2022,81.5768844,2
ABW,VEN,cargo.bulk_carrier,2023,44.5138643,1
ABW,VEN,cargo.bulk_carrier,2024,311.228644,1
ABW,VEN,cargo.container,2017,81.3863472,2
ABW,VEN,cargo.container,2018,506.044387,9
ABW,VEN,cargo.container,2019,266.927838,4
ABW,VEN,cargo.container,2020,697.990425,11
ABW,VEN,cargo.container,2021,1265.70792,20
ABW,VEN,cargo.container,2022,622.130363,13
ABW,VEN,cargo.container,2023,612.867329,14
ABW,VEN,cargo.container,2024,277.809749,6
ABW,VEN,cargo.container,2025,58.0130889,2
ABW,VEN,cargo.general,2017,510.600195,28
ABW,VEN,cargo.general,2018,82.1632742,11
ABW,VEN,cargo.general,2019,64.9801069,9
ABW,VEN,cargo.general,2020,0.712551373,1
ABW,VEN,cargo.general,2021,46.0833885,3
ABW,VEN,cargo.general,2022,56.2498495,4
ABW,VEN,cargo.general,2023,70.3129539,43
ABW,VEN,cargo.general,2024,28.630515,49
ABW,VEN,cargo.general,2025,100.328486,55
ABW,VEN,cargo.ro_ro,2018,15.7675792,1
ABW,VEN,cargo.ro_ro,2019,5.83058098,2
ABW,VEN,cargo.ro_ro,2025,41.9475536,1
ABW,VEN,passenger,2018,6.90478279,1
ABW,VEN,passenger,2022,34.6995251,1
ABW,VEN,passenger,2024,35.1843968,1
ABW,VEN,passenger,2025,22.5853182,7
ABW,VEN,supply_vessel,2017,8.71486922,1
ABW,VEN,tanker.chemical,2017,1228.17466,15
ABW,VEN,tanker.chemical,2018,1141.06941,18
ABW,VEN,tanker.chemical,2019,816.92148,10
ABW,VEN,tanker.chemical,2020,875.621311,13
ABW,VEN,tanker.chemical,2024,848.326075,2
ABW,VEN,tanker.liquefied_gas,2017,572.430661,12
ABW,VEN,tanker.liquefied_gas,2018,605.027407,3
ABW,VEN,tanker.liquefied_gas,2019,5.01514866,1
ABW,VEN,tanker.oil,2017,6492.69795,61
ABW,VEN,tanker.oil,2018,9985.00328,48
ABW,VEN,tanker.oil,2019,2859.14091,7
ABW,VEN,tanker.oil,2020,824.855893,8
