year,vessel_class,registry_type,length_bin,emissions_co2_mt,distance_travelled_nm,vessel_hours,n_unique_vessels
2017,tanker.chemical,no_registry,150-175m,228802.063,624603.343,107140.066,23
2017,tanker.chemical,no_registry,175-200m,410754.404,1131702.35,179442.621,35
2017,tanker.chemical,no_registry,200-225m,159556.705,388797.29,54813.6317,16
2017,tanker.chemical,no_registry,225m+,33169.3096,37450.6339,15949.2611,5
2017,tanker.chemical,no_registry,25-50m,101324.719,287178.798,148950.786,32
2017,tanker.chemical,no_registry,50-75m,540686.787,2630992.13,784240.963,138
2017,tanker.chemical,no_registry,75-100m,914920.747,3665586.4,1260906.63,204
2017,tanker.chemical,other_registry,100-125m,2278010.12,10430595.1,2137631.73,320
2017,tanker.chemical,other_registry,125-150m,2102152.63,7455270.81,1343661.29,202
2017,tanker.chemical,other_registry,150-175m,3606936.46,10895033.3,1665188.23,245
2017,tanker.chemical,other_registry,175-200m,7355254.87,20223131.8,3035139.2,409
2017,tanker.chemical,other_registry,200-225m,650204.233,1656259.21,259765.927,38
2017,tanker.chemical,other_registry,225m+,369531.65,824800.904,100783.251,15
2017,tanker.chemical,other_registry,25-50m,79322.36,347361.556,66136.1739,11
2017,tanker.chemical,other_registry,50-75m,322500.605,2262377.92,471099.791,62
2017,tanker.chemical,other_registry,75-100m,624935.076,3725400.11,808807.773,122
2017,tanker.liquefied_gas,imo,100-125m,896862.817,3900650,704304.726,100
2017,tanker.liquefied_gas,imo,125-150m,548093.157,1959282.96,354042.634,51
2017,tanker.liquefied_gas,imo,150-175m,1402941.72,4432671.27,648748.354,92
2017,tanker.liquefied_gas,imo,175-200m,1189270.79,3271806.93,455124.445,71
2017,tanker.liquefied_gas,imo,200-225m,1781729.62,4168828.53,492974.736,72
2017,tanker.liquefied_gas,imo,225m+,23067263.5,31504376.9,3001071.9,425
2017,tanker.liquefied_gas,imo,25-50m,144.371542,92.6222004,123.608056,1
2017,tanker.liquefied_gas,imo,50-75m,390489.906,1919124.9,373087.978,46
2017,tanker.liquefied_gas,imo,75-100m,425585.487,1864325.78,374926.362,54
2017,tanker.liquefied_gas,no_registry,100-125m,31891.6561,93184.2747,26779.3039,8
2017,tanker.liquefied_gas,no_registry,125-150m,24998.4498,65830.9911,12272.9175,5
2017,tanker.liquefied_gas,no_registry,150-175m,57526.784,140447.062,29997.8572,8
2017,tanker.liquefied_gas,no_registry,175-200m,61249.5342,75703.3219,18876.4011,6
2017,tanker.liquefied_gas,no_registry,200-225m,57092.6797,124263.143,14930.6969,4
2017,tanker.liquefied_gas,no_registry,225m+,584304.848,815464.451,88584.1769,17
2017,tanker.liquefied_gas,no_registry,50-75m,56679.5931,207988.471,54384.1658,9
2017,tanker.liquefied_gas,no_registry,75-100m,60604.4302,246165.703,56281.8278,8
2017,tanker.liquefied_gas,other_registry,100-125m,602435.124,2466206.81,468664.995,65
2017,tanker.liquefied_gas,other_registry,125-150m,321910.034,1293516.74,214891.846,34
2017,tanker.liquefied_gas,other_registry,150-175m,761606.115,2445631.33,368088.333,59
2017,tanker.liquefied_gas,other_registry,175-200m,520566.909,1472096.56,221190.755,30
2017,tanker.liquefied_gas,other_registry,200-225m,947563.033,2085140.76,282452.106,37
2017,tanker.liquefied_gas,other_registry,225m+,10911530.4,14918954,1405482.45,198
2017,tanker.liquefied_gas,other_registry,25-50m,11337.245,2344.1985,9867.31222,3
2017,tanker.liquefied_gas,other_registry,50-75m,229925.151,1286113.46,224763.443,30
2017,tanker.liquefied_gas,other_registry,75-100m,237587.864,908070.298,210019.168,27
2017,tanker.oil,imo,0-25m,264.886608,2936.23932,933.964444,2
2017,tanker.oil,imo,100-125m,3246955.19,10230327.8,3141890.7,550
2017,tanker.oil,imo,125-150m,2418504.81,5026571.87,1643725.91,316
2017,tanker.oil,imo,150-175m,1971620.1,2672476.65,752955.777,133
2017,tanker.oil,imo,175-200m,6016195.93,8684225.3,1839836.04,279
2017,tanker.oil,imo,200-225m,7235374.48,9880540.14,1897801.61,286
2017,tanker.oil,imo,225m+,55152363,71931353.3,10230129.7,1487
2017,tanker.oil,imo,25-50m,463301.387,857385.999,658082.347,125
2017,tanker.oil,imo,50-75m,1984234.03,5560304.95,2811331.18,523
2017,tanker.oil,imo,75-100m,3488940.94,10307803.8,4674267.06,820
2017,tanker.oil,no_registry,0-25m,7202.20659,9628.37021,7771.94028,9
2017,tanker.oil,no_registry,100-125m,1777590.57,6331787.61,2136858.28,354
2017,tanker.oil,no_registry,125-150m,980080.929,2180575.7,637710.728,113
2017,tanker.oil,no_registry,150-175m,473053.756,557878.106,179526.551,34
2017,tanker.oil,no_registry,175-200m,210716.898,261547.387,67216.1939,17
2017,tanker.oil,no_registry,200-225m,341496.118,456398.066,95496.1633,25
2017,tanker.oil,no_registry,225m+,1671771.47,2131527.13,313892.279,61
2017,tanker.oil,no_registry,25-50m,3450486.39,5883062.39,5027708.57,1168
2017,tanker.oil,no_registry,50-75m,4128007.45,11387706.6,6188886.72,1238
2017,tanker.oil,no_registry,75-100m,3268157.21,10456589,4799273.36,818
2017,tanker.oil,other_registry,0-25m,9711.90681,12359.5641,17518.66,3
2017,tanker.oil,other_registry,100-125m,1568530.18,5088814.7,1542710.19,264
2017,tanker.oil,other_registry,125-150m,1097524.06,2003256.4,680734.258,127
2017,tanker.oil,other_registry,150-175m,1096789.88,1779082.98,445092.235,68
2017,tanker.oil,other_registry,175-200m,3037765.6,4535220.46,937248.861,144
2017,tanker.oil,other_registry,200-225m,3405754.74,4087893.25,891777.583,136
2017,tanker.oil,other_registry,225m+,28015071.1,36379118.2,5132286.6,739
2017,tanker.oil,other_registry,25-50m,169620.358,198841.126,272128.797,52
2017,tanker.oil,other_registry,50-75m,925348.193,2989546.05,1424698.53,263
2017,tanker.oil,other_registry,75-100m,2007934.13,5777189.84,2585849.51,429
2017,tanker.other,imo,100-125m,8748.60762,32524.8198,8724.89722,1
2017,tanker.other,imo,125-150m,11670.135,259.67848,8760.02306,1
2017,tanker.other,imo,25-50m,17539.0201,12575.788,15739.3917,2
2017,tanker.other,imo,50-75m,32265.47,30620.9019,28119.3728,4
2017,tanker.other,imo,75-100m,8805.53887,7509.3828,6927.25222,1
2017,tanker.other,no_registry,25-50m,100954.948,53017.7131,79779.8764,11
2017,tanker.other,no_registry,50-75m,40126.3427,20388.5255,31533.5614,4
2017,tanker.other,other_registry,50-75m,8199.35721,20635.3069,7829.06472,1
2017,tanker.other,other_registry,75-100m,19868.6253,6751.89057,15294.53,2
2017,trawlers,imo,0-25m,1718840.63,27050335.6,20331105.3,6180
2017,trawlers,imo,100-125m,777157.721,1817841.53,496630.994,85
2017,trawlers,imo,125-150m,111111.8,222475.632,50180.1736,7
2017,trawlers,imo,150-175m,449.420756,3505.83504,3020.02694,2
2017,trawlers,imo,25-50m,2654593.77,19935630.2,10009118.9,2530
2017,trawlers,imo,50-75m,2831859,12264789.3,4003180.69,652
2017,trawlers,imo,75-100m,790165.902,2555323.96,731324.289,121
2017,trawlers,no_registry,0-25m,2534309.18,33207081.8,21188133.9,21606
2017,trawlers,no_registry,100-125m,2123.58912,75.8466227,8194.50944,2
2017,trawlers,no_registry,125-150m,185.026178,698.645059,385.730556,1
2017,trawlers,no_registry,25-50m,4617533.62,30452722.4,15259299.4,20563
2017,trawlers,no_registry,50-75m,354852.675,2079789.94,949455.064,1488
2017,trawlers,no_registry,75-100m,36887.1901,154174.706,88304.0383,118
2017,trawlers,other_registry,0-25m,892227.524,13217556.1,9926106.48,3064
2017,trawlers,other_registry,100-125m,457785.241,1039094.09,285536.164,48
2017,trawlers,other_registry,125-150m,60151.0006,94658.7985,33262.7017,4
2017,trawlers,other_registry,225m+,2378.21405,11098.1588,4696.61639,1
2017,trawlers,other_registry,25-50m,1419571.28,10670147.6,5117966.74,1304
2017,trawlers,other_registry,50-75m,1360192.47,5843046.56,1964630.41,318
2017,trawlers,other_registry,75-100m,347433.693,1273500.55,375427.028,60
2017,trollers,imo,0-25m,15262.7204,305977.189,383119.332,134
2017,trollers,imo,25-50m,606.69174,4313.81751,5048.24972,3
2017,trollers,no_registry,0-25m,1211.88704,26415.365,32181.8006,16
2017,trollers,other_registry,0-25m,6966.15649,141133.902,152880.45,56
2017,trollers,other_registry,25-50m,250.747686,6448.37971,6409.79778,2
2017,tug,imo,0-25m,616409.244,7424972.58,6198267.32,1323
2017,tug,imo,100-125m,21248.0634,167982.133,107673.586,25
2017,tug,imo,125-150m,4373.94142,29845.434,31707.0156,6
2017,tug,imo,150-175m,5708.61042,31675.8454,41185.6725,9
2017,tug,imo,175-200m,1405.45768,7510.90848,12036.14,2
2017,tug,imo,200-225m,605.318247,1948.63465,8218.25333,1
2017,tug,imo,225m+,3727.40002,9235.60999,7506.89417,1
2017,tug,imo,25-50m,3033750.12,25273128.9,25456800.2,4420
2017,tug,imo,50-75m,546419.667,4781886.22,4233794.28,804
2017,tug,imo,75-100m,201259.438,1382202.57,1048006.56,189
2017,tug,no_registry,0-25m,611942.347,5637670.49,7150860.47,3803
2017,tug,no_registry,100-125m,9524.27071,81486.8648,60809.7889,21
2017,tug,no_registry,125-150m,927.633237,5260.34921,12818.6958,5
2017,tug,no_registry,150-175m,672.237012,2762.43913,6801.82083,1
2017,tug,no_registry,25-50m,4244431.52,39659530.6,40086814.9,14491
2017,tug,no_registry,50-75m,737524.429,8686038.23,5604000.67,2516
2017,tug,no_registry,75-100m,69106.2264,740450.36,379927.192,109
2017,tug,other_registry,0-25m,314514.027,3752257.27,3209428.32,660
2017,tug,other_registry,100-125m,6462.72014,59006.0568,46031.8939,14
2017,tug,other_registry,125-150m,919.304931,5671.56294,8134.88278,3
2017,tug,other_registry,150-175m,4562.48775,25540.0384,22064.3022,3
2017,tug,other_registry,175-200m,3778.29447,27327.0991,18147.88,3
2017,tug,other_registry,200-225m,1540.29589,2981.23326,8359.94139,1
2017,tug,other_registry,225m+,3328.44468,11405.1327,17335.8367,2
2017,tug,other_registry,25-50m,1520079.05,12521253.4,12596314,2161
2017,tug,other_registry,50-75m,251587.085,2321897.93,1999200.01,370
2017,tug,other_registry,75-100m,127089.709,829739.412,629802.178,110
2017,tuna_purse_seines,imo,100-125m,12026.6811,39399.5488,11440.0972,5
2017,tuna_purse_seines,imo,200-225m,2780.90548,20686.9342,3943.67667,1
2017,tuna_purse_seines,imo,25-50m,24414.9484,253784.77,72764.8578,24
2017,tuna_purse_seines,imo,50-75m,696652.205,5965298.1,1202539.45,216
2017,tuna_purse_seines,imo,75-100m,241484.65,1687424.07,333020.374,88
2017,tuna_purse_seines,no_registry,25-50m,63023.1107,391032.026,131961.107,49
2017,tuna_purse_seines,no_registry,50-75m,13017.9711,76298.9305,18573.9469,12
2017,tuna_purse_seines,no_registry,75-100m,245.626974,2826.4006,305.126111,1
2017,tuna_purse_seines,other_registry,100-125m,8492.29878,29089.3979,9067.81528,4
2017,tuna_purse_seines,other_registry,150-175m,3886.62468,28817.4418,4905.6575,1
2017,tuna_purse_seines,other_registry,25-50m,29556.5602,255025.32,86717.8794,21
2017,tuna_purse_seines,other_registry,50-75m,297972.145,2640763.84,526497.034,90
2017,tuna_purse_seines,other_registry,75-100m,131515.306,943688.633,182992.553,37
2017,well_boat,imo,0-25m,1137.61128,7831.42993,8446.00583,1
2017,well_boat,imo,25-50m,45557.0673,677832.702,179326.904,22
2017,well_boat,imo,50-75m,61542.5801,821916.986,203685.264,24
2017,well_boat,imo,75-100m,24379.6689,160142.427,55434.1164,7
2017,well_boat,other_registry,25-50m,23496.2126,365320.421,93899.1617,11
2017,well_boat,other_registry,50-75m,29472.793,369342.466,100333.742,12
2017,well_boat,other_registry,75-100m,20307.4615,112050.791,53803.5111,7
2018,bunker,imo,0-25m,2451.37337,5860.21738,4246.84667,2
2018,bunker,imo,100-125m,60146.7906,609048.98,84690.8694,14
2018,bunker,imo,125-150m,9235.31005,53213.9682,7284.785,1
2018,bunker,imo,25-50m,71334.6036,68518.9231,116817.396,24
2018,bunker,imo,50-75m,30774.506,26924.6635,51479.8236,10
2018,bunker,imo,75-100m,18347.0777,259517.875,38085.61,5
2018,bunker,no_registry,0-25m,176628.827,352672.67,341705.263,304
2018,bunker,no_registry,100-125m,3182.08283,5285.48142,3506.59667,11
2018,bunker,no_registry,25-50m,1404785.1,2393349.38,2076344.41,1581
2018,bunker,no_registry,50-75m,514245.494,716582.233,543985.497,402
2018,bunker,no_registry,75-100m,50243.1534,75268.0188,60600.0167,50
2018,bunker,other_registry,0-25m,791.365501,2458.3694,1554.24528,1
2018,bunker,other_registry,100-125m,42576.0796,403521.42,70817.0872,11
2018,bunker,other_registry,25-50m,49477.4018,56981.2725,79192.2936,16
2018,bunker,other_registry,50-75m,10280.7946,4198.91908,15466.9881,4
2018,bunker,other_registry,75-100m,4255.36196,58987.2447,8752.55917,1
2018,cargo.bulk_carrier,imo,100-125m,601325.794,5181694.84,1165550.05,176
2018,cargo.bulk_carrier,imo,125-150m,820344.985,5563401.74,1110408.75,170
2018,cargo.bulk_carrier,imo,150-175m,2793375.33,16244800.5,3148182.94,471
2018,cargo.bulk_carrier,imo,175-200m,23491113.7,113616246,19671666.3,2624
2018,cargo.bulk_carrier,imo,200-225m,11111370.1,44679252.5,7090272.58,962
2018,cargo.bulk_carrier,imo,225m+,39980844.8,118960770,15793658.9,2070
2018,cargo.bulk_carrier,imo,25-50m,52058.7467,453662.377,68647.5347,9
2018,cargo.bulk_carrier,imo,50-75m,32932.5885,459530.645,101006.968,19
2018,cargo.bulk_carrier,imo,75-100m,188848.038,2184971.73,500146.525,79
2018,cargo.bulk_carrier,no_registry,0-25m,1175.72801,7162.37815,5873.00083,10
2018,cargo.bulk_carrier,no_registry,100-125m,473985.464,4061405.45,1294560.69,221
2018,cargo.bulk_carrier,no_registry,125-150m,491925.349,3504963.23,910194.003,161
2018,cargo.bulk_carrier,no_registry,150-175m,1312875,7672381.03,2119304.94,332
2018,cargo.bulk_carrier,no_registry,175-200m,2240946.45,10631899.5,2347935.71,438
2018,cargo.bulk_carrier,no_registry,200-225m,1220708.24,4699676.15,1006172.71,197
2018,cargo.bulk_carrier,no_registry,225m+,1777358.17,5614910.46,777859.373,188
2018,cargo.bulk_carrier,no_registry,25-50m,175461.651,1295231.78,773882.989,748
2018,cargo.bulk_carrier,no_registry,50-75m,373796.459,3019081.46,1507844.67,847
2018,cargo.bulk_carrier,no_registry,75-100m,234186.373,2021956.99,830625.398,222
2018,cargo.bulk_carrier,other_registry,100-125m,226782.379,1989130.13,425003.744,67
2018,cargo.bulk_carrier,other_registry,125-150m,366307.251,2605322.81,497199.626,81
2018,cargo.bulk_carrier,other_registry,150-175m,1468467.55,8524893.73,1668240.26,257
2018,cargo.bulk_carrier,other_registry,175-200m,11590430.1,56084465.3,9614852.45,1283
2018,cargo.bulk_carrier,other_registry,200-225m,5503246.43,22055691.7,3511723.83,481
2018,cargo.bulk_carrier,other_registry,225m+,19167013.5,57725337.5,7704868.13,1012
2018,cargo.bulk_carrier,other_registry,25-50m,11721.472,176612.37,36426.3533,9
2018,cargo.bulk_carrier,other_registry,50-75m,30914.6829,465666.822,111821.46,16
2018,cargo.bulk_carrier,other_registry,75-100m,85748.4779,935480.05,234989.628,39
2018,cargo.container,imo,0-25m,1697.54907,44390.2412,8139.63472,1
2018,cargo.container,imo,100-125m,585524.807,3470014.36,619598.14,91
2018,cargo.container,imo,125-150m,3565820.11,17449706.6,2466691.92,346
2018,cargo.container,imo,150-175m,5037468.21,18929458.9,2671872.75,389
2018,cargo.container,imo,175-200m,6555959.88,20400844.9,2689550.98,393
2018,cargo.container,imo,200-225m,6751017.68,17332200.6,1976570.58,285
2018,cargo.container,imo,225m+,69958776.6,112424993,10471386.4,1377
2018,cargo.container,imo,25-50m,9835.88716,8290.22394,6775.86361,1
2018,cargo.container,imo,50-75m,25815.4425,102126.548,47524.0619,8
2018,cargo.container,imo,75-100m,154770.468,1000614.23,238553.139,40
2018,cargo.container,no_registry,100-125m,215177.213,1158311.85,287751.027,54
2018,cargo.container,no_registry,125-150m,340233.731,1472194.79,278739.744,71
2018,cargo.container,no_registry,150-175m,809354.735,2761563.25,471538.178,97
2018,cargo.container,no_registry,175-200m,429509.002,1364704.38,224931.099,50
2018,cargo.container,no_registry,200-225m,625936.223,1642713.42,223530.903,48
2018,cargo.container,no_registry,225m+,4629769.37,7316513.66,694152.472,163
2018,cargo.container,no_registry,25-50m,194018.045,552996.473,325051.83,85
2018,cargo.container,no_registry,50-75m,611951.026,2239577.79,1046977.54,240
2018,cargo.container,no_registry,75-100m,456117.737,2066772.5,744703.532,128
2018,cargo.container,other_registry,100-125m,200557.253,1236052.43,248628.296,39
2018,cargo.container,other_registry,125-150m,1580595.99,7834065.87,1081412.81,143
2018,cargo.container,other_registry,150-175m,2495357.18,9232688.44,1271710.94,193
2018,cargo.container,other_registry,175-200m,3330987.5,10333317.4,1356242.56,194
2018,cargo.container,other_registry,200-225m,3511102.71,8959301.95,1014288.75,145
2018,cargo.container,other_registry,225m+,37587342.8,59892551.2,5482767.21,712
2018,cargo.container,other_registry,25-50m,2403.11625,7656.22713,4617.09222,2
2018,cargo.container,other_registry,50-75m,7433.58306,39387.3192,12506.955,2
2018,cargo.container,other_registry,75-100m,76450.3996,539099.276,115339.384,18
2018,cargo.general,imo,0-25m,2254.46197,101533.533,55152.2311,24
2018,cargo.general,imo,100-125m,5716003.07,45411998.4,11099250.2,1766
2018,cargo.general,imo,125-150m,6287385.94,32770898.3,6438498.39,968
2018,cargo.general,imo,150-175m,3525577.25,14872362.4,2825060.26,426
2018,cargo.general,imo,175-200m,2790568.02,10997340.7,1796689.58,244
2018,cargo.general,imo,200-225m,543162.564,2110983.28,312962.912,45
2018,cargo.general,imo,225m+,386982.759,937808.343,169865.482,29
2018,cargo.general,imo,25-50m,85183.6642,1352431.48,779336.528,165
2018,cargo.general,imo,50-75m,599890.733,10794647.6,3782824.5,730
2018,cargo.general,imo,75-100m,3418269.83,48517300.5,12795736.8,2026
2018,cargo.general,no_registry,0-25m,66229.3703,211874.941,148650.56,247
2018,cargo.general,no_registry,100-125m,5054966.53,25164784.3,8955014.1,2098
2018,cargo.general,no_registry,125-150m,1086719.51,4770178.39,1124326.94,228
2018,cargo.general,no_registry,150-175m,846087.53,3290209.82,766440.434,136
2018,cargo.general,no_registry,175-200m,193008.518,732702.558,130741.875,33
2018,cargo.general,no_registry,200-225m,28454.9974,97621.8496,17779.6869,6
2018,cargo.general,no_registry,225m+,84380.5114,161479.672,27728.2067,5
2018,cargo.general,no_registry,25-50m,8298040.24,30990372.4,19100648.8,11651
2018,cargo.general,no_registry,50-75m,20595682.4,101558205,51456334.3,20339
2018,cargo.general,no_registry,75-100m,9044552.92,53782398.7,21547140.1,6936
2018,cargo.general,other_registry,0-25m,6224.21366,139007.777,65760.3822,14
2018,cargo.general,other_registry,100-125m,2839957.91,23144438.4,5630762.72,901
2018,cargo.general,other_registry,125-150m,2985188.95,15499820.3,3135470.07,469
2018,cargo.general,other_registry,150-175m,1753137.23,7453105.89,1377952.71,195
2018,cargo.general,other_registry,175-200m,1607472.71,6531013.16,1016401.15,137
2018,cargo.general,other_registry,200-225m,415075.794,1456424.19,202789.996,28
2018,cargo.general,other_registry,225m+,102323.513,273466.43,52768.0775,12
2018,cargo.general,other_registry,25-50m,64888.1326,880829.151,496534.608,96
2018,cargo.general,other_registry,50-75m,241856.306,4448819.81,1676125.84,334
2018,cargo.general,other_registry,75-100m,1628037.55,24582934.7,6539466.52,1038
2018,cargo.refrigerated,imo,100-125m,97498.0852,261122.957,67476.5247,11
