ssvid,flag,main_engine_power_kw,tonnage_gt,length_m,design_speed_betz_2011_knots,registries_listed,ship_name_registry,ship_name_ais,callsign_registry,callsign_ais,imo_registry,imo_ais,active_hours,on_fishing_list_best,vessel_class,vessel_class_source,avg_aux_boiler_power_berth_kw,avg_aux_boiler_power_anchored_kw,avg_aux_boiler_power_maneuvering_kw,avg_aux_boiler_power_sea_kw,avg_aux_engine_power_berth_kw,avg_aux_engine_power_anchored_kw,avg_aux_engine_power_maneuvering_kw,avg_aux_engine_power_sea_kw,main_engine_power_imo_table_81,design_speed_knots
636018489,LBR,6932.408203125,16960,149.87718200683594,15.322509051410625,IMO,AMALEA,AMALEA,D5PX4,D5PX4,9470818,9470818,32737.943329789716,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
566421000,SGP,6998.11328125,17019,161.9480438232422,15.341864452145836,IMO,IVSIBIS,IVSIBIS,9V9344,9V9344,9604744,9604744,72803.6190891286,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
271048031,PAN,5850,17018,169.4,15.0062265474,IMO;KOR,KATYAATK,KATYAATK,TCA6066,TCA6066,9550321,9550321,18817.59842963224,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
226295000,FRA,7310.67724609375,21653.115234375,141.781005859375,15.44002241027177,NA,NA,RENE,NA,FWYA,NA,9242209,2794.491388888889,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
572329210,TUV,1633.056640625,26218,134.80364990234375,13.930155337743164,IMO,TESSALINA,TESALINA,T2YV3,T2YV3,9105061,9105061,1753.671666666667,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
403501000,SAU,9254.0849609375,29575,188.70370483398438,15.952836270780322,IMO,NCCTIHAMA,NCCTIHAMA,HZAL,HZAL,9295270,9295270,66782.61973808135,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
636091633,DEU,10437.875,23403,197.44619750976562,16.30202900699025,IMO,NORDICHUMBOLDT,NORDICHUMBOLDT,A8QQ5,A8QQ5,9391414,9391414,62058.28447551358,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
636010520,LBR,8135.6767578125,26218,165.0709686279297,15.667071783884426,IMO,TOMSK,TOMSK,ELTI7,ELTI7,9112131,9112131,6549.515349999998,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538008322,MHL,9583.9345703125,28539.951171875,190.65737915039062,16.04284255139464,NA,NA,DONALD,NA,V7A2236,NA,9353125,20656.402001666662,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
369142000,USA,12053.853515625,29923,179.1,16.670895059909732,IMO;USA;USA2,TEXASVOYAGER,TEXASVOYAGER,WLIY,WLIY,9719886,9719886,33365.47456148528,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538010889,MHL,6181.40771484375,33609.01953125,184.9801025390625,15.17877383916846,NA,NA,FRONTFLORES,NA,V7A6281,NA,9732565,2578.589444444445,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
422060700,IRN,5271.25634765625,25669,205.7715301513672,14.898081887122006,IMO,KHURAN,SEAS,EPCX7,D6HD6,9032666,9032666,491.0733333333334,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
214182617,MDA,2350.361572265625,10744.4521484375,95.35038757324219,13.888641060017475,NA,NA,PRINCESSNICOLE,NA,ERZQ,NA,8319392,377.2633333333333,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
305048000,DEU,7489.9814453125,7002,161.84188842773438,15.475912951041362,IMO;REV,BBCGREENLAND,BBCGREENLAND,V2CN2,V2CN2,9427079,9427079,75514.75602343475,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
477219600,HKG,5254.251953125,7823,133.78933715820312,14.766756938383043,IMO,MARINEDIAMOND,MARINEDIAMOND,VRMR2,VRMR2,9334961,9334961,11136.465277777776,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
352978206,PAN,4200,8987,119.1,14.443612483199999,IMO;KOR,WBPROSPECT,WBPROSPECT,3E2436,3E2436,9303405,9303405,12101.295082744165,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
636021998,LBR,4549.8662109375,8870.380859375,120.04988861083984,14.552542033249074,NA,NA,VENTURE,NA,5LGR9,NA,9233416,3886.3033677777794,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
620280000,COM,7526.919921875,7383.1474609375,119.73419189453125,15.488057945075923,NA,NA,BEYAZIDBESTAMI,NA,D6A2281,NA,7822184,3705.3133333333326,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
414368000,CHN,19417.07421875,28148,236.5309295654297,18.619206590546344,IMO,HONGYANG,HONGYANG,BTJC9,BTJC9,9131216,9131216,14811.201388888889,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
538005275,MHL,8662.4345703125,23734,152.4723663330078,15.81334430236023,IMO,MAYARICKMERS,MAYARICKMERS,V7CK4,V7CK4,9137703,9137703,1242.1405555555557,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
671356000,TGO,2704.048828125,40166,112.75414276123047,14.41283232995243,IMO,DIANTHE,DIANTHE,5VCB3,5VCB3,9323833,9323833,5252.055000000002,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
477850700,HKG,8402.7578125,22362,210.77029418945312,15.744312945140532,IMO,CARIBBEANHARMONY,CARIBBEANHARMONY,VRQK5,VRQK5,9458468,9458468,40134.98262810303,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
373329000,PAN,5990.6328125,36356,157.58592224121094,15.145646969048812,IMO,HUIHONG2,HUIHONG2,3FMC8,3FMC8,9170286,9170286,28257.65944444445,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
636091027,LBR,6934.7568359375,36028,115.4035415649414,15.370768707702915,IMO,SANTAELENA1,SANTAELENA1,A8IR6,A8IR6,9113616,9113616,2686.1819444444454,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
518100191,COK,7345.6064453125,16807,159.4934844970703,15.443158395123639,IMO,CORNELIA,CORNELIA,E5U3132,E5U3132,9216597,9216597,13666.536944444442,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
636013095,LBR,7497.7685546875,32578,164.96206665039062,15.502729082540684,IMO,BLUEDIAMOND,BLUEDIAMOND,A8KO6,A8KO6,9330654,9330654,49017.248553055506,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
563094500,SGP,8918.263671875,29739.330078125,191.2447967529297,15.865742395823073,NA,NA,ULTRAINFINITY,NA,9V6518,NA,9767481,26366.937198248328,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
229081000,MLT,8505.8671875,32376,201.5824737548828,15.754788445039125,IMO,ATLANTICELM,ATLANTICELM,9HA3054,9HA3054,9558244,9558244,70732.45684103636,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636017981,LBR,8890,31540,190,15.8533043748,IMO;KOR,OCEANDESTINY,OCEANDESTINY,D5NQ6,D5NQ6,9485045,9485045,34901.89832363667,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
373489000,PAN,8173.38330078125,32309,198.20008850097656,15.671653056764775,IMO,TRANSOCEANIC,TRANSOCEANIC,3FOD2,3FOD2,9500699,9500699,55242.655112341934,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
412074000,CHN,12290.0849609375,32962,239.1470184326172,16.69455137167501,IMO,LANHAIHELE,LANHAIHELE,BFAN2,BFAN2,9596715,9596715,19064.996944444443,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538008469,MHL,7523.26806640625,21928.615234375,165.36053466796875,15.499711347492463,NA,NA,FEDERALMONTREAL,NA,V7A2393,NA,9838474,24774.957461722508,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477631100,HKG,7935.0283203125,24139,154.01849365234375,15.613991806058866,IMO,PACIFICENDEAVOR,PACIFICENDEAVOR,VRLV6,VRLV6,9040352,9040352,4941.48111111111,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
441370000,KOR,8996.3349609375,27306,197.676025390625,15.89352655641812,IMO,ROSEMANN,ROSEMANN,D7VX,D7VX,9258337,9258337,17289.268873055556,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538006340,MHL,7758.7119140625,22872,186.47665405273438,15.565592254967672,IMO,MAESTROPEARL,MAESTROPEARL,V7MB3,V7MB3,9711717,9711717,50893.92246773777,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
566766000,SGP,8155.39208984375,30046,162.5773468017578,15.669076169231408,IMO,TRIPLEEVER,TRIPLEEVER,9V7518,9V7518,9317121,9317121,27404.2536111111,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
563091200,SGP,7295.09716796875,32692.580078125,199.3410186767578,15.452300543869423,NA,NA,ORIENTPRIMA,NA,9V6462,NA,9342803,16519.413613888886,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538010340,MHL,8961.255859375,27716.423828125,181.84446716308594,15.883004599660097,NA,NA,IRIDAGS,NA,V7A5913,NA,9614311,7958.019939999995,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
352986153,PAN,6800,21699,176.5,15.2973546156,IMO;KOR,KSGRACE,KSGRACE,3E2386,3E2386,9674816,9674816,16825.26943856083,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
412260000,CHN,9389.89453125,27464.04296875,173.61651611328125,15.996806602171317,NA,NA,COSCOZHUOYUE,NA,BOBG7,NA,9872157,29094.8667371525,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
511100755,PLW,6492.6494140625,22208.203125,168.62432861328125,15.213337409432985,NA,NA,SEASTAR74,NA,T8A3961,NA,9109378,6343.0010275,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
413277870,CHN,13562.2421875,29031,259.7000732421875,17.072461719586453,IMO,FUXING17,FUXING17,BLJE,BLJE,9102057,9102057,14342.920118333328,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
312320000,BLZ,7738.88232421875,25169,153.959228515625,15.560779731993684,IMO,ABMNAVIGATOR,YONGXING11,V3UD6,V3MP7,8400971,8357409,12540.980277777779,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636092821,LBR,8641.91796875,27387.10546875,172.0233917236328,15.799738170118246,NA,NA,DORTHEOLDENDORFF,NA,D5PX8,NA,9598921,18898.830640583892,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
405000183,BGD,11685.6123046875,25603.5,213.21925354003906,16.621767816617776,IMO,SARWARJAHAN,SARWARJAHAN,S2DY,S2DY,9233600,9233600,35285.5547666625,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
548752000,PAN,8094.02880859375,24621,152.4752197265625,15.657039261714589,IMO,ALABAMABELLE,ALABAMABELLE,DYPD,DYPD,8412144,8412144,11801.752222222223,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538008647,MHL,8830.015625,29756.78125,188.20005798339844,15.842975364994778,NA,NA,IVSKINGLET,NA,V7A2614,NA,9459149,26205.1206158239,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538007658,MHL,8554.10546875,23296,170.78445434570312,15.78452271268425,IMO,CALYPSOGR,CALYPSOGR,V7ZE2,V7ZE2,9785134,9785134,36648.77319292419,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
533180125,MYS,2393.98486328125,3535,72.39495086669922,13.794393895192105,IMO,SKLINE715,SKPRIME,9MVF6,9MVF6,9727895,9727895,21823.37384189,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
377901148,VCT,583.3797607421875,766.38580322265625,45.49519348144531,13.143024765862721,NA,NA,SEASERVICE,NA,J8RC6,NA,9715593,13622.70798003778,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
367612480,USA,2685.010009765625,3835,89.7,13.894474832602155,IMO;USA;USA2,HOSCROCKETT,HOSCROCKETT,WDH3936,WDH3936,9647617,9647617,18700.970670148603,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
710002860,BRA,2387.65625,3519,75.47505187988281,13.792070429603438,IMO,SKANDIRIO,SKANDIRIO,PPTU,PPTU,9353204,9353204,73079.96521008805,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
525002069,IDN,914.73431396484375,2167.005126953125,56.52324295043945,13.281271927228984,NA,NA,KMPROYALNUSANTARA,NA,YHIU,NA,7224837,56735.97856894221,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,453.33333,400,383.33333,0,433.33333,433.33333,476.66667,433.33333,5146.33333,15.8
431800042,IDN,3948.8701171875,3655,76.42866516113281,14.307710403923409,IMO,PRINCESOYA,PRINCESOYA,PNSR,JD2689,9110157,NA,11167.322499999997,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,453.33333,400,383.33333,0,433.33333,433.33333,476.66667,433.33333,5146.33333,15.8
636018460,LBR,3120.855712890625,3419,114.86532592773438,14.032255072688855,IMO,HUMMINGBIRD,HUMMINGBIRD,D5PU2,D5PU2,9371165,9371165,30677.66965833334,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
636091284,DEU,2863.513916015625,3932,105.67757415771484,13.954435436249161,IMO,MAINGAS,MAINGAS,A8L06,A8L06,9108843,9108843,9364.406388888889,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
431016201,JPN,1944.6322021484375,3098.66064453125,90.393402099609375,13.639359886033935,NA,NA,IZUMIMARU21,NA,JD4908,NA,9901271,12773.803439532227,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
431190000,JPN,15038.142578125,62623,205.58778381347656,16.79271752546345,IMO,LYRALEADER,LYRALEADER,7JUM,7JUM,9284752,9284752,63815.24266399691,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
367821000,USA,2256.021728515625,61221,65.16070556640625,14.632941261052727,IMO,YANO,USNSYANO,NAQH,NAQH,7825409,7825409,1154.6827777777778,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
636014698,LBR,12492.525390625,23809,172.6643829345703,16.861532196898253,IMO,AGGELIKIP,AGGELIKIP,A8VZ9,A8VZ9,9146302,9146302,31695.546388888895,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
636092652,LBR,18814.98046875,27968,219.44764709472656,18.46698202008375,IMO,PONA,PONA,A8LE2,A8LE2,9349875,9349875,4939.455,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
636090753,LBR,15895.1220703125,31408.75,176.25880432128906,17.625116294512246,NA,NA,HANSAFREYBURG,NA,A8ES8,NA,9256389,9899.16472222222,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
636017520,DEU,17922.521484375,26833,211.44247436523438,18.264243631131905,IMO,BSLCAPETOWN,GARDINER,A8DG9,A8DG9,9275048,9275048,50864.96070156084,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
563101900,SGP,12901.46484375,22138.1796875,158.50021362304688,16.99663264259194,NA,NA,GREENEARTH,NA,9V6356,NA,9865984,23878.478611524417,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
371751000,PAN,10668.767578125,16801,263.8038330078125,16.416609285476802,IMO,OELSTRAITS,SOLSTRAITS,3FFT4,3FFT4,9134658,9134658,57894.4433222475,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
311000629,BHS,19706.91015625,18826,173.89466857910156,18.998301522139265,IMO,KUOLIN,KUOLIN,C6DB5,C6DB5,9796511,9796511,41046.50766916665,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
564951000,SGP,17055.58203125,18257,173.56007385253906,18.250736105535445,IMO,CAPENABIL,CAPENABIL,9V8437,9V8437,9436185,9436185,28198.03611111111,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
271001018,TUR,8613.3515625,14193,159.0179443359375,15.820010032579265,IMO,VENTODIBORA,VENTODIBORA,TCPS8,TCPS8,9300659,9300659,38019.37472222221,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
255805660,DEU,10446.5625,18123,168.87461853027344,16.342086608401875,IMO,TASMANSTRAIT,TASMANSTRAIT,CQGK,CQGK,9351218,9351218,27191.66388888888,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
636091021,LBR,16524.212890625,21583,199.56817626953125,18.01804589786593,IMO,SANTAFELICITA,SANTAFELICITA,A8IQ2,A8IQ2,9162277,9162277,16736.06111111111,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
304641000,ATG,6804.62451171875,14041.6806640625,127.8818359375,15.276810645282982,NA,NA,FLORENCE,NA,V2BF1,NA,9085601,1916.143333333334,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
235642000,GBR,5420.26171875,16055.955078125,136.26129150390625,14.874202969879253,NA,NA,HUSKYRACER,NA,VQIM8,NA,9144720,9626.654166666665,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
310701000,BMU,3729.367431640625,7179,123.77701568603516,14.275263930179198,IMO,SICHEMCHALLENGE,SICHEMCHALLENGE,ZCEO3,ZCEO3,9196448,9196448,37012.302789389985,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,887.5,191.1,177.5,21,344.35,398.75,537.5,429.35,3436.25,13.089
244870430,NLD,6364.3720703125,7251,171.58621215820312,15.116953156155944,IMO,CORALPEARL,CORALPEARL,PDDD,PDDD,9425253,9425253,42644.41380527777,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,887.5,191.1,177.5,21,344.35,398.75,537.5,429.35,3436.25,13.089
311000765,BHS,12765.298828125,57164,282.7176818847656,16.486153925991985,IMO,SWORD,SWORD,C6DR8,C6DR8,9783631,9783631,31321.448260384157,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
371557000,PAN,8443.7333984375,47268,193.36793518066406,15.714777675929836,IMO,ALBERT3,ALBERT3,3EDZ4,3EDZ4,9794288,9794288,35014.56045655834,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
636022950,LBR,13811.470703125,48323.9921875,213.9824676513672,16.821457187053177,NA,NA,KINGSTON,NA,A8RR2,NA,9420863,6244.088055555553,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
259077000,NOR,19030.67578125,53051.06640625,205.6271514892578,17.75421078667521,NA,NA,MASTERA,NA,LAOI8,NA,9235892,1329.2044805555556,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
538010489,MHL,13581.3818359375,52066.0234375,238.74441528320312,16.71508213617852,NA,NA,BEKSWIND,NA,V7A6114,NA,9286023,7426.081944444445,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
775093000,VEN,7328.28857421875,56326,222.59632873535156,15.494038020981533,IMO,TEREPAIMA,TEREPAIMA,YYLY,YYLY,9552496,9552496,52919.609377301116,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
477027200,HKG,18619.19140625,46789,227.58023071289062,17.85957996004807,IMO,GASARIES,GASARIES,VRPL8,VRPL8,9710397,9710397,35324.69385555556,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
533132177,MYS,10965.9736328125,64048.015625,148.76068115234375,16.099297329333098,NA,NA,EAGLECAMPOS,NA,9M2525,NA,9902225,13407.082081499439,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
563186300,SGP,10011.4072265625,53275.94921875,210.47987365722656,16.007339792005016,NA,NA,HAFNIAAMMOLITE,NA,9V8430,NA,9727534,7450.009722222221,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
636021729,LBR,11257.71875,51160.2578125,220.07110595703125,16.26757495166173,NA,NA,RYMAN,NA,5LFK6,NA,9777931,10292.487555555557,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
636020554,LBR,26609.009765625,141170.515625,287.7003479003906,14.686962383240857,NA,NA,EUROVICTORY,NA,D5ZS7,NA,9409247,18189.98880791361,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
538004632,MHL,27001.80078125,164359,291.0829162597656,13.450006786475555,IMO,SEEB,SEEB,V7YD4,V7YD4,9500716,9500716,43791.17933138892,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
538003462,MHL,2398.1484375,11939,134.31666564941406,13.921272653228954,IMO,CHEMALYA,CHEMALYA,V7QY7,V7QY7,9486166,9486166,14129.844444444447,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1231.5,263.3,246.3,21,642.5,475.4,662.1,508.3,5203.49,13.755
511100397,PLW,4985.65966796875,11855.322265625,139.79847717285156,14.713076306497694,NA,NA,ALMAHA,NA,T8A3535,NA,9053816,12694.953798133054,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1231.5,263.3,246.3,21,642.5,475.4,662.1,508.3,5203.49,13.755
419000139,IND,5059.40869140625,8625,145.692626953125,14.711009545687133,IMO,MALHARI,MTMALHARI,AUSY,AUSY,9414333,9414333,48344.83944444444,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
565896000,SGP,5192.60009765625,11254,153.94308471679688,14.772129289155146,IMO,WINNER,WINNER,9VFJ6,9VFJ6,9440667,9440667,50716.85452666665,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
